id,date,time,order,line,latitude,longitude,speed
26180248,03-02-2019,15:40:44,C41889,2018.0,-22.964121,-43.173729,0.0
55068916,02-19-2019,23:17:59,D86702,2338.0,-22.986719,-43.198421,15.0
22513127,02-05-2019,17:54:25,B28529,329.0,-22.847151,-43.24604,0.0
13304595,03-19-2019,06:39:05,B27016,639.0,-22.830811,-43.327339,27.0
32238768,01-25-2019,10:54:22,B11579,669.0,-22.845026,-43.374527,13.0
46666032,02-19-2019,09:17:40,D13314,794.0,-22.891319,-43.44899,8.0
37081812,03-21-2019,03:40:25,B42563,254.0,-22.91534,-43.232399,0.0
25976564,02-07-2019,16:28:02,D17058,841.0,-22.89212,-43.592682,0.0
869821,03-06-2019,18:09:50,C51575,371.0,-22.901661,-43.347469,0.0
1091567,03-18-2019,05:15:33,C51509,371.0,-22.887529,-43.28418,0.0
13790361,02-21-2019,09:54:45,B25806,2251.0,-22.906771,-43.17313,0.0
52983971,02-26-2019,11:14:00,D86216,802.0,-22.880301,-43.463619,0.0
50076858,02-21-2019,17:05:12,D13201,746.0,-22.88278,-43.346859,31.0
12825067,02-09-2019,06:25:59,B27047,639.0,-22.8281,-43.323372,45.0
13243735,03-14-2019,15:23:51,B27044,639.0,-22.83075,-43.327438,0.0
57560689,03-09-2019,08:29:54,C47695,368.0,-22.952209,-43.374668,21.0
19333878,03-17-2019,18:54:12,D13273,926.0,-22.873569,-43.487751,11.0
22083851,03-06-2019,09:53:06,B82502,711.0,-22.89843,-43.240543,42.78
35667676,02-20-2019,14:31:13,C47754,862.0,-22.994341,-43.303699,42.0
20082034,03-16-2019,10:00:09,A29049,476.0,-22.91111,-43.20966,65.0
30330575,03-14-2019,11:44:10,B31158,483.0,-22.96718,-43.18116,0.0
57142854,02-07-2019,05:28:57,D13246,803.0,-22.879919,-43.414181,47.0
31926395,02-15-2019,10:08:13,B31066,906.0,-22.87598,-43.242191,35.0
48363718,03-20-2019,13:30:59,C47959,2114.0,-22.91605,-43.24765,7.0
40075483,03-19-2019,11:41:26,C47778,691.0,-22.927469,-43.359558,10.0
45392315,01-29-2019,18:24:21,A55041,435.0,-22.917009,-43.260399,15.0
1886007,02-22-2019,15:05:06,C47872,601.0,-22.92293,-43.258579,0.0
21477556,03-01-2019,09:33:49,B25564,249.0,-22.91045,-43.238209000000005,0.0
2447031,02-05-2019,12:03:57,A72067,6.0,-22.942120000000003,-43.209538,14.82
42632932,02-14-2019,06:09:10,B10023,634.0,-22.788568,-43.162426,10.0
37439059,02-14-2019,11:12:39,B51518,917.0,-22.881599,-43.293449,30.0
46975958,03-11-2019,11:14:52,D12106,2303.0,-22.81469,-43.293251,68.0
24811331,02-22-2019,16:58:42,B11580,908.0,-22.876879,-43.334267,23.0
36637218,01-29-2019,08:55:55,D13184,731.0,-22.858101,-43.37722,33.0
52735113,02-15-2019,09:31:47,D53633,369.0,-22.814831,-43.292728,74.0
8409199,02-22-2019,09:26:36,C27097,940.0,-22.843479,-43.251301,0.0
3566433,03-20-2019,14:14:16,A72146,7.0,-22.919598,-43.183884,28.71
17365972,03-11-2019,11:15:09,B28617,663.0,-22.86447,-43.247711,0.0
46039638,02-26-2019,18:12:58,D86149,838.0,-22.96174,-43.608528,0.0
10821863,02-28-2019,19:00:27,C47593,348.0,-22.958309,-43.382648,31.0
46106212,03-14-2019,23:54:42,D86123,838.0,-22.904181,-43.566311,19.0
15956658,03-19-2019,13:17:32,B63086,919.0,-22.840031,-43.299541,4.0
22542784,02-13-2019,06:59:21,B28555,329.0,-22.83289,-43.242439000000005,29.0
47845161,02-13-2019,14:02:07,D13199,756.0,-22.914921,-43.682362,0.0
9980660,02-28-2019,07:59:54,D87113,821.0,-22.88397,-43.56884,0.0
48288073,02-13-2019,09:51:35,C47924,2114.0,-22.904779,-43.19014,0.0
26035271,03-17-2019,18:35:35,D17051,841.0,-22.89196,-43.593121,0.0
47934948,03-05-2019,09:07:48,D13195,756.0,-22.90801,-43.62149,40.0
29011014,01-30-2019,11:58:55,B27145,905.0,-22.828369,-43.324181,32.0
51233550,02-28-2019,08:53:48,D13313,790.0,-22.89562,-43.558559,13.0
58427950,03-18-2019,12:24:14,A48167,426.0,-22.942158,-43.252991,40.74
16744898,03-19-2019,11:27:59,B32535,298.0,-22.8428,-43.335468,22.0
44292008,03-18-2019,13:04:27,D13315,379.0,-22.86352,-43.415379,61.0
27728197,03-19-2019,11:15:32,D86403,864.0,-22.901779,-43.550331,45.0
39776168,02-20-2019,14:07:48,B44582,685.0,-22.84268,-43.351891,14.0
53441195,03-19-2019,06:33:47,D53698,786.0,-22.87804,-43.433811,0.0
42243860,03-11-2019,13:30:47,B28606,350.0,-22.867451000000003,-43.25491,19.0
27366764,02-26-2019,15:21:55,D86072,864.0,-22.885771,-43.52021,32.0
120347,01-30-2019,14:36:11,C51615,371.0,-22.905701,-43.239529,7.0
3012445,02-15-2019,09:17:03,B71135,238.0,-22.90501,-43.315479,5.56
41819718,02-10-2019,10:39:40,A72053,422.0,-22.904825,-43.190266,0.19
52684870,01-30-2019,21:39:50,D53592,369.0,-22.84799,-43.247131,59.0
42847435,01-30-2019,10:04:27,C44644,783.0,-22.8666,-43.377789,0.0
48370298,01-25-2019,20:20:41,B58146,622.0,-22.912609,-43.233181,33.0
52580615,03-02-2019,07:38:52,B27014,355.0,-22.871189,-43.335941,7.0
3404073,03-06-2019,21:09:58,D86789,2334.0,-23.00112,-43.33112,56.0
16032735,02-28-2019,11:19:57,B10419,2342.0,-22.802414,-43.182098,25.0
3261367,02-05-2019,22:24:51,D86732,2334.0,-22.99366,-43.233669,32.0
44599108,02-14-2019,18:12:10,C47538,390.0,-22.95739,-43.3937,28.0
6728211,03-13-2019,19:49:18,A48030,415.0,-22.904957,-43.190609,1.11
32749344,01-26-2019,08:40:16,B28566,696.0,-22.81496,-43.221729,24.0
47467652,03-13-2019,16:49:16,B25548,232.0,-22.91181,-43.286301,29.0
53569561,02-15-2019,09:53:58,D13062,745.0,-22.878731,-43.3577,42.0
56942861,03-15-2019,04:50:35,B51640,624.0,-22.877569,-43.364071,0.0
16232809,03-11-2019,11:38:10,D86756,2381.0,-22.883789,-43.556789,9.0
35430603,01-26-2019,16:26:43,C47595,862.0,-22.996571,-43.320171,33.0
58106384,02-09-2019,09:55:02,A48171,426.0,-22.941328,-43.252228,21.3
41928598,02-21-2019,12:35:13,A72068,422.0,-22.918907,-43.240799,0.19
5645248,02-28-2019,08:42:56,D87831,2336.0,-22.86441,-43.43166,50.0
52744352,02-18-2019,09:31:01,D53522,369.0,-22.86253,-43.442402,39.0
16325098,01-30-2019,20:00:17,B32540,298.0,-22.886551,-43.28812,26.0
28195750,03-02-2019,19:47:29,B10006,910.0,-22.838961,-43.241516,28.0
10572000,02-14-2019,09:13:08,A72132,410.0,-22.920788,-43.224949,38.71
30249438,02-28-2019,17:36:40,B31165,483.0,-22.8421,-43.27211,17.0
42773806,03-12-2019,09:37:38,B10029,634.0,-22.805166,-43.207432,5.0
2465333,02-19-2019,11:39:22,A72073,6.0,-22.921516,-43.185322,27.97
32617189,03-06-2019,13:01:19,B11598,669.0,-22.860054,-43.370007,28.0
58368594,03-11-2019,22:50:25,A48076,426.0,-22.972475,-43.187992,30.37
4180381,02-04-2019,13:48:46,C47806,600.0,-22.939529,-43.3428,0.0
8096801,03-07-2019,07:59:13,C42600,607.0,-22.92518,-43.234112,32.0
3436812,03-13-2019,19:00:18,D86793,2334.0,-22.91893,-43.563351,39.0
40888292,02-27-2019,18:42:30,B82516,653.0,-22.86549,-43.356979,21.3
37064241,03-16-2019,05:27:55,B42560,254.0,-22.89393,-43.295872,0.0
54372290,02-21-2019,20:58:00,B32628,2305.0,-22.81529,-43.318008,26.0
44201698,03-18-2019,18:27:36,D13350,812.0,-22.87936,-43.4636,22.0
8669943,02-10-2019,19:45:13,A71612,217.0,-22.930735,-43.2542,0.0
21002399,01-30-2019,13:07:59,B28744,2344.0,-22.826559,-43.233761,62.0
8953700,01-30-2019,20:26:40,D86747,2332.0,-22.883141,-43.494659000000006,55.0
57591396,03-15-2019,10:57:27,C47679,368.0,-22.972111,-43.41396,15.0
23933887,02-25-2019,18:07:00,D17118,840.0,-22.907499,-43.702709000000006,20.0
39252910,01-30-2019,18:04:03,B32657,687.0,-22.865419,-43.299492,0.0
24407166,01-30-2019,21:35:20,B11584,908.0,-22.882071,-43.324947,0.0
13131013,03-02-2019,07:10:12,B27180,639.0,-22.84207,-43.334961,10.0
41092159,03-06-2019,09:14:17,B10108,323.0,-22.794415,-43.174667,0.0
4315675,02-22-2019,14:01:00,C47510,600.0,-22.91309,-43.40522,0.0
35782349,03-05-2019,16:03:01,C47773,862.0,-22.973261,-43.335411,0.0
25816014,02-15-2019,19:09:05,C44615,712.0,-22.8738,-43.335468,0.0
43874977,02-13-2019,20:29:04,B58140,621.0,-22.91474,-43.23307,31.0
29616829,01-29-2019,08:23:35,A41011,440.0,-22.959801,-43.20425,51.0
55223875,03-19-2019,08:05:29,D86774,2338.0,-23.000469,-43.400318,52.0
46265639,02-09-2019,07:54:12,B58047,623.0,-22.887581,-43.283951,0.0
39153603,03-09-2019,09:07:11,C47880,863.0,-22.955179,-43.339039,0.0
46416682,03-01-2019,16:27:44,B58091,623.0,-22.885771,-43.285938,13.0
16135709,02-12-2019,14:52:56,D86782,2381.0,-22.88702,-43.559158,0.0
1522292,02-22-2019,18:42:12,B27154,629.0,-22.920469,-43.233681,0.0
2075167,02-04-2019,19:04:22,B32707,946.0,-22.877001,-43.334171000000005,0.0
48985995,03-18-2019,12:05:30,C47727,636.0,-22.89588,-43.301739000000005,22.0
1172828,03-21-2019,04:24:12,C51623,371.0,-22.901369,-43.347301,0.0
11018280,02-05-2019,09:30:27,C47892,610.0,-22.883591,-43.289791,61.0
45202244,02-26-2019,17:54:28,A71627,409.0,-22.91156,-43.189987,5.37
5224387,03-18-2019,00:07:57,D53722,819.0,-22.86388,-43.46273,46.0
38167068,03-07-2019,09:05:25,C82515,678.0,-22.891556,-43.347874,9.63
5978734,02-08-2019,15:28:11,B27187,950.0,-22.83279,-43.308979,30.0
8762924,03-08-2019,18:00:29,A71577,217.0,-22.924265,-43.232922,0.19
40795038,03-02-2019,09:13:24,B10117,901.0,-22.81761,-43.224487,0.0
7422335,03-14-2019,20:15:57,A27633,439.0,-22.938999,-43.202709000000006,14.0
54930774,01-28-2019,16:58:13,D86727,2338.0,-22.9998,-43.348961,45.0
46618387,02-09-2019,14:23:42,D13208,794.0,-22.89003,-43.426041,27.0
27650385,03-15-2019,11:19:39,D86203,864.0,-22.88216,-43.48283,0.0
44139844,02-16-2019,11:44:38,D13502,812.0,-22.853491,-43.52895,22.0
48747448,02-12-2019,09:47:00,C47737,636.0,-22.897039000000003,-43.28698,41.0
28194385,03-02-2019,13:53:18,B10197,910.0,-22.793819,-43.171333,0.0
3488577,01-31-2019,19:36:22,A72145,7.0,-22.904083,-43.190506,1.11
32059694,02-01-2019,15:00:59,A71539,133.0,-22.913044,-43.203033000000005,32.97
54648240,02-15-2019,13:16:31,A50217,220.0,-22.920841,-43.224854,44.63
20670171,02-04-2019,07:57:08,A72080,10.0,-22.901934,-43.184711,25.56
48144679,01-26-2019,05:51:23,C44503,781.0,-22.88126,-43.325371,0.0
30351493,03-17-2019,10:21:39,B31071,483.0,-22.90518,-43.169399,57.0
8684691,02-14-2019,17:30:49,A71506,217.0,-22.909729,-43.206005,0.0
37684937,02-28-2019,09:21:09,B51627,917.0,-22.885019,-43.388908,26.0
54915850,01-26-2019,12:24:53,D86765,2338.0,-23.01265,-43.293522,67.0
24742125,02-19-2019,14:06:27,B11557,908.0,-22.85874,-43.370129,0.0
58015335,01-30-2019,20:24:22,A48038,426.0,-22.924763,-43.210075,41.67
19759507,03-07-2019,10:56:04,D86312,884.0,-22.941811,-43.59129,46.0
32900920,02-14-2019,12:34:23,B28603,696.0,-22.83515,-43.242062,29.0
57369884,01-30-2019,21:45:30,C47667,368.0,-22.917,-43.259201,9.0
51390611,01-28-2019,07:44:51,B10510,627.0,-22.88504,-43.29052,36.0
58782669,02-04-2019,13:57:19,D13330,383.0,-22.91363,-43.234371,0.0
28617789,03-19-2019,07:58:35,C51583,723.0,-22.85869,-43.380138,37.0
24912744,02-28-2019,05:55:24,B11583,908.0,-22.878393,-43.334156,55.0
26838949,01-31-2019,11:24:24,D86259,864.0,-22.876499,-43.463711,18.0
7604522,01-29-2019,08:41:14,C42554,607.0,-22.924259,-43.227711,0.0
25731323,01-25-2019,16:01:59,C44607,712.0,-22.84605,-43.32465,8.0
23830480,02-04-2019,09:02:52,D17114,840.0,-22.91691,-43.662731,62.0
44639026,02-21-2019,07:38:45,C30022,390.0,-22.930571,-43.37318,7.0
47711990,03-05-2019,17:38:46,A29189,583.0,-22.985519,-43.229622,22.0
20207090,03-18-2019,09:32:30,C30140,338.0,-22.9398,-43.349949,40.0
6481949,02-14-2019,21:41:28,A48063,415.0,-22.984579,-43.197163,5.74
39359401,02-21-2019,15:41:40,B32737,687.0,-22.89986,-43.27906,0.0
14750379,02-28-2019,09:37:05,A29105,474.0,-22.90057,-43.23222,39.0
27988791,02-25-2019,08:58:01,B10549,680.0,-22.856871,-43.252361,0.0
49603390,01-27-2019,12:55:02,C47690,829.0,-22.958139000000003,-43.351921,0.0
24931864,02-28-2019,20:18:56,B11530,908.0,-22.860037,-43.369831,18.0
54326286,02-01-2019,13:58:46,B32730,2305.0,-22.81403,-43.30949,24.0
27886532,03-13-2019,06:58:54,D53564,858.0,-22.902309,-43.719841,17.0
10342182,02-16-2019,07:28:21,B11558,362.0,-22.8382,-43.362629,0.0
45732495,02-28-2019,18:32:48,C47556,353.0,-22.907681,-43.210098,0.0
6721697,03-13-2019,09:18:39,A48181,415.0,-22.968229,-43.183273,0.0
24070069,01-30-2019,11:18:36,C42552,667.0,-22.88806,-43.329342,32.0
18462797,03-11-2019,16:39:27,A41111,463.0,-22.938589,-43.203018,48.0
882725,03-07-2019,11:42:56,C51637,371.0,-22.88537,-43.300869,0.0
44153498,02-22-2019,14:43:52,D13343,812.0,-22.85973,-43.53397,0.0
45039844,02-06-2019,07:42:52,A71576,409.0,-22.915548,-43.209633,0.0
43025776,02-02-2019,21:07:25,C30306,557.0,-22.986679,-43.199699,27.0
296134,02-07-2019,10:01:08,C51637,371.0,-22.88735,-43.282318,0.0
26675016,03-18-2019,15:30:52,B71011,455.0,-22.94191,-43.171501,66.67
36994032,02-19-2019,18:14:55,B42587,254.0,-22.87158,-43.340698,0.0
41202718,02-03-2019,07:15:08,D53609,393.0,-22.85631,-43.247509,11.0
57022022,03-18-2019,19:33:35,B51639,624.0,-22.90435,-43.217049,39.0
1886164,02-22-2019,15:55:38,C47866,601.0,-22.92432,-43.24049,10.0
30540983,03-20-2019,18:47:54,B42579,456.0,-22.931669,-43.18549,55.0
11333252,02-14-2019,11:05:04,B44570,638.0,-22.91691,-43.261711,15.0
40226850,02-12-2019,20:06:25,C47771,861.0,-22.957001,-43.341282,9.0
50929673,03-20-2019,22:56:55,C30143,550.0,-22.992399,-43.252338,17.0
12437070,03-14-2019,17:47:42,D53648,759.0,-22.83415,-43.359421000000005,32.0
46980224,03-12-2019,14:20:56,D12101,2303.0,-22.933149,-43.654541,29.0
33677203,02-14-2019,18:40:14,B42665,457.0,-22.94602,-43.183208,0.0
1747740,03-19-2019,12:54:14,B27036,629.0,-22.830339,-43.326221,20.0
13991819,02-22-2019,09:16:16,C47882,306.0,-22.92844,-43.333839000000005,39.0
47750137,03-20-2019,15:38:19,A71613,583.0,-22.938629,-43.193886,4.44
46427345,03-03-2019,16:17:31,B58099,623.0,-22.904961,-43.259911,52.0
12369706,03-03-2019,15:00:03,D53588,759.0,-22.885269,-43.64938,76.0
47372528,02-26-2019,12:31:42,B25506,232.0,-22.917971,-43.247761,19.0
49288982,03-18-2019,11:07:49,C50109,805.0,-23.008589,-43.304527,16.11
46789419,03-18-2019,05:24:48,D13384,794.0,-22.880051,-43.468849,0.0
3062152,02-27-2019,16:08:28,B71024,238.0,-22.914413,-43.189644,0.0
6738549,03-14-2019,17:48:05,A48036,415.0,-22.983583,-43.193451,0.93
26880262,02-02-2019,09:40:00,D86047,864.0,-22.90213,-43.54813,36.0
28420843,01-31-2019,20:24:59,C51534,723.0,-22.83724,-43.41325,18.0
49257837,03-11-2019,13:29:42,C50057,805.0,-23.005943,-43.366047,52.41
41697236,01-28-2019,16:23:16,A72065,422.0,-22.917715,-43.263058,33.52
3938826,03-08-2019,22:55:16,C27038,774.0,-22.830839,-43.327801,26.0
41861822,02-14-2019,17:07:30,A72098,422.0,-22.920967,-43.227951,0.19
10304267,02-08-2019,17:29:17,B11504,362.0,-22.914928,-43.187717,8.0
31043837,02-17-2019,19:13:09,D86242,867.0,-22.93264,-43.574711,28.0
3638598,02-01-2019,13:19:13,C27186,774.0,-22.84347,-43.32333,31.0
34297476,02-06-2019,10:15:38,B28577,321.0,-22.795139,-43.181839,23.0
16635940,03-04-2019,15:24:13,B32519,298.0,-22.862869,-43.34211,29.0
6837082,03-20-2019,15:42:48,D87095,398.0,-22.84774,-43.24754,15.0
6844803,02-18-2019,20:18:57,D53633,388.0,-22.860701,-43.530331,56.0
2653076,02-21-2019,10:45:51,D12171,2335.0,-22.970831,-43.183731,2.0
35112776,01-29-2019,10:40:49,C47835,692.0,-22.89805,-43.278111,0.0
48043080,02-06-2019,21:04:43,B32615,795.0,-22.83349,-43.40271,20.0
3144211,01-30-2019,15:58:05,C12040,2308.0,-22.870831,-43.559792,18.0
13860421,03-19-2019,17:32:02,B25805,2251.0,-22.89953,-43.298389,0.0
10453117,03-12-2019,14:47:31,B11594,362.0,-22.907572,-43.199615,7.0
11749272,02-19-2019,16:58:34,D17154,770.0,-22.90247,-43.562321,12.0
26772870,01-28-2019,13:06:41,D86092,864.0,-22.882299,-43.485371,59.0
39626947,02-02-2019,20:26:22,B10017,322.0,-22.870663,-43.246246,0.0
58325835,03-06-2019,13:19:55,A48050,426.0,-22.922022,-43.208942,37.04
7673138,02-02-2019,13:32:04,C42549,607.0,-22.9223,-43.221851,20.0
843526,03-03-2019,21:44:48,C51560,371.0,-22.88184,-43.342079,0.0
24950405,03-01-2019,16:47:26,B11618,908.0,-22.876896,-43.336803,0.0
17710998,03-20-2019,10:18:44,B32524,688.0,-22.80699,-43.36269,38.0
23558072,03-14-2019,09:24:01,C41029,315.0,-23.00107,-43.416801,53.0
38604220,02-22-2019,05:29:39,B42604,650.0,-22.88806,-43.284248,29.0
8697896,02-18-2019,16:01:30,A71515,217.0,-22.926918,-43.235619,10.0
36150224,01-31-2019,14:54:55,B58047,679.0,-22.89987,-43.277939,21.0
4123728,01-27-2019,22:47:41,C47800,600.0,-22.91374,-43.393291,30.0
54669099,02-19-2019,15:20:25,A50158,220.0,-22.906834,-43.194424,0.0
58445898,03-19-2019,20:16:16,A48050,426.0,-22.918989,-43.219166,0.19
53737456,03-20-2019,12:17:57,D13062,745.0,-22.88434,-43.40601,40.0
1967115,03-16-2019,10:43:28,C47874,601.0,-22.937519,-43.35043,0.0
38876109,03-20-2019,04:21:40,B42613,650.0,-22.870911,-43.300072,15.0
42055095,03-09-2019,16:49:19,A72084,422.0,-22.919567,-43.176167,22.22
56418872,02-14-2019,06:17:05,B51594,624.0,-22.85813,-43.387569,7.0
45781513,03-11-2019,12:42:06,C47579,353.0,-22.90213,-43.208031,0.0
54620334,02-12-2019,11:44:17,A50218,220.0,-22.905642,-43.192905,0.19
44921307,03-09-2019,16:06:20,B32813,384.0,-22.80891,-43.36985,19.0
26714044,01-25-2019,16:31:22,D86259,864.0,-22.878429,-43.463612,0.0
11134007,01-28-2019,21:31:58,B44660,638.0,-22.917219,-43.221001,0.0
9752425,03-12-2019,07:37:04,B25609,606.0,-22.90519,-43.291248,0.0
34493272,02-04-2019,06:53:07,C41396,309.0,-23.012791,-43.311981,34.0
52229483,02-20-2019,08:31:40,A27522,433.0,-22.917089,-43.230511,37.0
43190463,02-23-2019,13:43:48,C30309,557.0,-22.979401,-43.333401,0.0
57991778,01-28-2019,21:09:03,A48118,426.0,-22.922588,-43.222061,9.07
54241444,02-26-2019,15:12:05,A50204,584.0,-22.976768,-43.225021000000005,16.48
33209723,02-13-2019,12:07:50,D86180,866.0,-22.99538,-43.595139,41.0
49654510,03-15-2019,17:06:16,C47692,829.0,-22.95352,-43.347069,0.0
6976922,02-08-2019,16:17:50,C82637,363.0,-22.902308,-43.257435,21.85
25502036,03-15-2019,14:50:41,B63068,920.0,-22.86688,-43.25576,0.0
47938455,03-06-2019,16:02:33,D13195,756.0,-22.88295,-43.629799,29.0
30321580,03-13-2019,04:31:09,B31118,483.0,-22.850189,-43.25666,34.0
24879545,02-26-2019,15:12:25,B11561,908.0,-22.86684,-43.353733,33.0
48099614,02-28-2019,15:52:52,B32673,795.0,-22.8064,-43.367802000000005,0.0
1460629,02-17-2019,14:03:37,B27040,629.0,-22.825251,-43.332458,0.0
25672089,02-28-2019,23:54:03,B42543,277.0,-22.89875,-43.252331,19.0
54171066,02-05-2019,18:44:41,A41182,584.0,-22.950911,-43.182941,0.0
35990941,02-18-2019,06:31:27,C82511,651.0,-22.901785,-43.280602,0.74
20074953,03-14-2019,05:58:23,A29028,476.0,-22.93857,-43.203041,65.0
28846210,02-26-2019,19:51:53,B71087,247.0,-22.909565,-43.205414000000005,0.19
23523226,03-09-2019,14:10:59,C41294,315.0,-22.87199,-43.253281,37.0
44373431,02-09-2019,10:43:44,B32778,386.0,-22.83588,-43.408829,35.0
1736603,03-18-2019,15:25:04,B27068,629.0,-22.871361,-43.28278,10.0
3566874,03-20-2019,18:33:33,A72150,7.0,-22.935104,-43.201103,0.0
19971627,01-26-2019,09:32:56,A29001,476.0,-22.97686,-43.218979,25.0
25551329,01-27-2019,19:47:24,B42605,277.0,-22.85869,-43.351952,32.0
36693848,02-07-2019,13:16:23,D13182,731.0,-22.86051,-43.372189,45.0
6730899,03-14-2019,06:08:42,A48180,415.0,-22.905718,-43.193096,1.3
47028220,02-15-2019,18:13:54,C30011,555.0,-22.992041,-43.311272,10.0
17646245,02-25-2019,20:08:46,B32673,688.0,-22.842319,-43.33527,25.0
19870992,03-20-2019,22:55:58,D86256,884.0,-22.981899,-43.698589,0.0
55232956,03-20-2019,13:51:08,D86758,2338.0,-22.99906,-43.250961,39.0
39710403,02-04-2019,10:10:43,B44672,685.0,-22.83843,-43.350819,21.0
9850172,03-18-2019,15:31:39,B25578,606.0,-22.92671,-43.23542,6.0
44526314,02-02-2019,19:20:16,C30054,390.0,-22.916031,-43.247372,15.0
40561751,02-06-2019,06:15:08,C82619,652.0,-22.882008,-43.325161,0.0
22796907,02-15-2019,14:14:23,C50047,301.0,-22.932699,-43.241375,17.41
15463869,02-01-2019,16:54:03,C41130,110.0,-22.90476,-43.207958000000005,0.0
39598889,03-14-2019,18:39:46,B31090,485.0,-22.96052,-43.17609,34.0
31134577,02-28-2019,11:02:14,D86376,867.0,-23.06674,-43.567928,0.0
12576880,03-14-2019,09:40:02,B63093,942.0,-22.839161,-43.30336,15.0
8871504,02-21-2019,08:41:17,A48139,202.0,-22.919729,-43.194466,30.93
45546571,03-20-2019,06:58:19,A41284,435.0,-22.949070000000003,-43.184219,0.0
20602337,02-14-2019,12:19:58,D86246,843.0,-22.90181,-43.557301,38.0
24808325,02-22-2019,14:43:08,B11594,908.0,-22.854679,-43.260551,0.0
4677972,02-22-2019,17:54:14,A71623,416.0,-22.965927,-43.220856,1.11
33520058,02-03-2019,16:19:05,B42639,457.0,-22.885639,-43.27739,28.0
4552429,02-18-2019,09:46:43,D17077,833.0,-22.872049,-43.625252,0.0
25311363,02-11-2019,16:18:47,B63077,920.0,-22.830629,-43.326889,0.0
25874775,03-03-2019,03:33:14,C44576,712.0,-22.82295,-43.327629,0.0
6717773,03-12-2019,22:23:43,A48062,415.0,-22.904375,-43.18914,38.71
46793591,03-18-2019,17:12:41,D13316,794.0,-22.89126,-43.448929,17.0
50953718,02-19-2019,21:38:00,D87724,2307.0,-22.815001,-43.29842,86.0
55222807,03-18-2019,22:15:38,D86706,2338.0,-22.90514,-43.174431,14.0
37966731,03-20-2019,11:09:31,C51605,917.0,-22.88324,-43.320889,37.0
42125893,03-18-2019,08:15:06,A72015,422.0,-22.923218,-43.236668,17.04
59054553,03-08-2019,13:21:13,D13018,383.0,-22.877661,-43.419472,56.0
57485577,02-21-2019,20:38:05,C47802,368.0,-22.953470000000003,-43.356319,26.0
18149392,02-15-2019,07:20:13,A29129,461.0,-22.967489,-43.203812,46.0
7673289,02-02-2019,13:44:02,C42599,607.0,-22.919371,-43.220039,6.0
48818599,02-21-2019,08:44:50,C47583,636.0,-22.923611,-43.25779,31.0
44448532,03-13-2019,05:41:05,B32817,386.0,-22.83604,-43.410679,7.0
985972,03-12-2019,22:26:09,C51637,371.0,-22.876579,-43.339581,14.0
22753307,02-08-2019,05:42:01,C50174,301.0,-22.918266,-43.217434,13.89
965401,03-12-2019,06:24:16,C51536,371.0,-22.885241,-43.298908,38.0
34010485,03-15-2019,12:08:00,B42645,457.0,-22.975121,-43.189621,0.0
53612232,02-22-2019,16:09:14,C13070,745.0,-22.877279,-43.366501,24.0
49911193,02-01-2019,18:55:55,D13201,746.0,-22.884951,-43.402821,0.0
2748794,03-14-2019,07:38:29,D12116,2335.0,-23.00894,-43.444031,5.0
40111451,01-29-2019,08:11:02,C47598,861.0,-22.92452,-43.386341,6.0
11081358,03-15-2019,07:36:45,C47892,610.0,-22.878771,-43.272179,0.0
22181308,01-31-2019,06:40:53,D13105,936.0,-22.84038,-43.23753,0.0
14479706,02-28-2019,10:10:14,A41052,460.0,-22.91325,-43.210072,9.0
15577475,02-26-2019,10:38:50,A41114,110.0,-22.9123,-43.189381,11.0
31676567,03-11-2019,14:44:04,B32540,292.0,-22.869301,-43.268089,0.0
58872590,02-13-2019,07:23:34,D13158,383.0,-22.89603,-43.3139,8.0
10633937,02-28-2019,10:49:10,A72127,410.0,-22.924801,-43.210213,10.56
42083975,03-13-2019,15:16:16,A72193,422.0,-22.911339,-43.213955,31.3
35090163,03-21-2019,08:28:51,C41392,309.0,-22.9571,-43.1987,0.0
15472620,02-04-2019,15:43:13,A41175,110.0,-22.93854,-43.202999,33.0
12575561,03-13-2019,19:23:10,B63109,942.0,-22.807091,-43.36462,0.0
35394578,03-21-2019,07:24:54,C47829,692.0,-22.886669,-43.287899,13.0
47035293,02-25-2019,11:39:13,C30083,555.0,-22.97854,-43.227409,0.0
39613427,03-20-2019,04:50:38,B31153,485.0,-22.89467,-43.215408,5.0
57200914,02-19-2019,22:54:43,D13018,803.0,-22.88286,-43.488682,49.0
19266581,03-02-2019,13:27:57,D13275,926.0,-22.84222,-43.324329,0.0
1027079,03-14-2019,20:08:34,C51502,371.0,-22.9084,-43.231369,0.0
17860177,02-08-2019,13:15:38,B58061,313.0,-22.84901,-43.267521,34.0
27215140,02-19-2019,14:53:43,D86326,864.0,-22.90254,-43.55616,0.0
55825219,02-18-2019,16:53:42,B10552,630.0,-22.912979,-43.23584,3.0
32881286,02-12-2019,12:23:58,B28610,696.0,-22.814770000000003,-43.221340000000005,0.0
12247397,02-13-2019,21:07:59,D53590,759.0,-22.93255,-43.65934,19.0
21220776,01-31-2019,22:10:43,B25587,249.0,-22.909889,-43.209389,52.0
21971190,02-12-2019,14:14:43,B82590,711.0,-22.842937,-43.356766,27.04
14881668,02-08-2019,16:19:55,B58019,312.0,-22.86713,-43.257111,32.0
45988405,02-17-2019,15:36:10,D86106,838.0,-22.95265,-43.60788,17.0
23651631,02-05-2019,07:17:06,B31012,498.0,-22.83284,-43.280029,36.0
